State,Year,Quater,Brands,Transaction_count,percentage
Manipur,2020,4,Motorola,2319,0.00803055697920851
Manipur,2020,4,Lenovo,2118,0.007334506115551369
Manipur,2020,4,Others,15512,0.053717119388306346
Manipur,2021,1,Xiaomi,149035,0.4766557498688705
Manipur,2021,1,Samsung,52212,0.16698862691417093
Manipur,2021,1,Vivo,37725,0.12065513579899446
Manipur,2021,1,Oppo,26807,0.08573630816073279
Manipur,2021,1,Realme,12487,0.039936929906482274
Manipur,2021,1,Apple,7077,0.022634231836964447
Manipur,2021,1,Huawei,3626,0.011596965471362596
Manipur,2021,1,OnePlus,2920,0.00933897936469354
Manipur,2021,1,Motorola,2347,0.007506364578402651
Manipur,2021,1,Lenovo,2098,0.006709992707920222
Manipur,2021,1,Others,16334,0.05224071539140558
Manipur,2021,2,Xiaomi,159031,0.4741405269387524
Manipur,2021,2,Samsung,55541,0.16559185949094984
Manipur,2021,2,Vivo,41068,0.12244155642812209
Manipur,2021,2,Oppo,29009,0.0864884365058779
Manipur,2021,2,Realme,14786,0.04408349209472614
Manipur,2021,2,Apple,7675,0.022882510606453615
Manipur,2021,2,Huawei,3685,0.010986586525704438
Manipur,2021,2,OnePlus,3183,0.009489906353139003
Manipur,2021,2,Motorola,2290,0.006827485249352283
Manipur,2021,2,HMD Global,2192,0.0065353046578952865
Manipur,2021,2,Others,16949,0.05053233514902701
Manipur,2021,3,Xiaomi,171051,0.472844430806996
Manipur,2021,3,Samsung,57831,0.15986498926050935
Manipur,2021,3,Vivo,45197,0.12494022098195158
Manipur,2021,3,Oppo,32022,0.08851994062181236
Manipur,2021,3,Realme,17435,0.048196401372222177
Manipur,2021,3,Apple,8421,0.023278571606279493
Manipur,2021,3,Huawei,4030,0.0111403210513367
Manipur,2021,3,OnePlus,3903,0.010789248899098547
Manipur,2021,3,Motorola,2266,0.006264011787178403
Manipur,2021,3,HMD Global,2169,0.005995870064602804
Manipur,2021,3,Others,17424,0.04816599354801257
Manipur,2021,4,Xiaomi,183086,0.4721802417046211
Manipur,2021,4,Samsung,60028,0.15481268665569728
Manipur,2021,4,Vivo,48425,0.12488845790801195
Manipur,2021,4,Oppo,34483,0.08893192966529635
Manipur,2021,4,Realme,21355,0.05507471385907269
Manipur,2021,4,Apple,9391,0.024219463256874345
Manipur,2021,4,OnePlus,4695,0.012108442124483554
Manipur,2021,4,Huawei,4031,0.01039598087407736
Manipur,2021,4,HMD Global,2508,0.006468151831353515
Manipur,2021,4,Motorola,2358,0.006081300645267778
Manipur,2021,4,Others,17386,0.044838631475244105
Manipur,2022,1,Xiaomi,193373,0.4694658897790726
Manipur,2022,1,Samsung,62042,0.15062393784899247
Manipur,2022,1,Vivo,51648,0.12538965768390387
Manipur,2022,1,Oppo,37434,0.09088128186453022
Manipur,2022,1,Realme,24745,0.060075260985676136
Manipur,2022,1,Apple,10256,0.02489924739014324
Manipur,2022,1,OnePlus,5335,0.012952172857489681
Manipur,2022,1,Huawei,4094,0.009939305656712794
Manipur,2022,1,HMD Global,2518,0.006113134255887351
Manipur,2022,1,Motorola,2359,0.005727118232580724
Manipur,2022,1,Others,18096,0.04393299344501093
Meghalaya,2018,1,Xiaomi,4528,0.24458488629611624
Meghalaya,2018,1,Samsung,3411,0.18424890617403986
Meghalaya,2018,1,Vivo,1869,0.10095608491330417
Meghalaya,2018,1,Oppo,1779,0.09609463620158808
Meghalaya,2018,1,Realme,1065,0.05752714308864042
Meghalaya,2018,1,Motorola,662,0.035758656079511696
Meghalaya,2018,1,Lenovo,577,0.03116728785177983
Meghalaya,2018,1,Apple,548,0.02960082104467131
Meghalaya,2018,1,Micromax,498,0.026900016204829038
Meghalaya,2018,1,OnePlus,435,0.023497002106627776
Meghalaya,2018,1,Others,3141,0.16966456003889158
Meghalaya,2018,2,Xiaomi,6618,0.24862874746412203
Meghalaya,2018,2,Samsung,4962,0.18641520775415132
Meghalaya,2018,2,Vivo,2798,0.10511683822976933
Meghalaya,2018,2,Oppo,2671,0.1003456307761665
Meghalaya,2018,2,Realme,1478,0.055526335562401385
Meghalaya,2018,2,Motorola,917,0.034450371928770006
Meghalaya,2018,2,Lenovo,808,0.03035539860244947
Meghalaya,2018,2,Apple,711,0.02671124802765046
Meghalaya,2018,2,Micromax,667,0.025058231272071532
Meghalaya,2018,2,Asus,556,0.02088812082049741
Meghalaya,2018,2,Others,4432,0.16650386956195057
Meghalaya,2018,3,Xiaomi,9247,0.24803519218905073
Meghalaya,2018,3,Samsung,7096,0.19033824199994637
Meghalaya,2018,3,Vivo,4323,0.11595718998953891
Meghalaya,2018,3,Oppo,3817,0.10238459268796438
Meghalaya,2018,3,Realme,1993,0.053458866446715485
Meghalaya,2018,3,Motorola,1170,0.03138327834553794
Meghalaya,2018,3,Lenovo,958,0.025696735602585768
Meghalaya,2018,3,Apple,908,0.02435556986132346
Meghalaya,2018,3,Micromax,900,0.024140983342721495
Meghalaya,2018,3,Asus,784,0.021029478822992945
Meghalaya,2018,3,Others,6085,0.16321987071162256
Meghalaya,2018,4,Xiaomi,12391,0.2496474191078696
Meghalaya,2018,4,Samsung,9662,0.19466494741507837
Meghalaya,2018,4,Vivo,6164,0.12418906394810009
Meghalaya,2018,4,Oppo,5306,0.10690252649393561
Meghalaya,2018,4,Realme,2710,0.05459966958133537
Meghalaya,2018,4,Motorola,1447,0.029153402909296047
Meghalaya,2018,4,Lenovo,1261,0.02540597171293871
Meghalaya,2018,4,Apple,1138,0.022927831728250796
Meghalaya,2018,4,Asus,1055,0.02125559092557521
Meghalaya,2018,4,Micromax,1051,0.02117500100737398
Meghalaya,2018,4,Others,7449,0.1500785751702462
Meghalaya,2019,1,Xiaomi,15243,0.24790606144388244
Meghalaya,2019,1,Samsung,11907,0.1936506903898385
Meghalaya,2019,1,Vivo,7947,0.12924683266381512
Meghalaya,2019,1,Oppo,6915,0.11246279701400295
Meghalaya,2019,1,Realme,3316,0.053930099045326654
Meghalaya,2019,1,Motorola,1658,0.026965049522663327
Meghalaya,2019,1,Lenovo,1461,0.023761120236798022
Meghalaya,2019,1,Apple,1365,0.02219981459495503
Meghalaya,2019,1,Huawei,1316,0.02140289817359767
Meghalaya,2019,1,Micromax,1298,0.02111015336575211
Meghalaya,2019,1,Others,9061,0.14736448354936815
Meghalaya,2019,2,Xiaomi,18498,0.24747812591978166
Meghalaya,2019,2,Samsung,14431,0.19306718754180827
Meghalaya,2019,2,Vivo,9893,0.13235490862387284
Meghalaya,2019,2,Oppo,8757,0.11715677093088593
Meghalaya,2019,2,Realme,4015,0.05371524897653386
Meghalaya,2019,2,Motorola,1926,0.0257672651379338
Meghalaya,2019,2,Lenovo,1740,0.023278837663553903
Meghalaya,2019,2,Huawei,1622,0.021700157867979557
Meghalaya,2019,2,Apple,1607,0.02149947823294892
Meghalaya,2019,2,Micromax,1521,0.0203489149921066
Meghalaya,2019,2,Others,10736,0.14363310411259467
Meghalaya,2019,3,Xiaomi,21608,0.24724526574746838
Meghalaya,2019,3,Samsung,16550,0.1893701012643744
Meghalaya,2019,3,Vivo,11978,0.13705589564620402
Meghalaya,2019,3,Oppo,10379,0.11875965444247383
Meghalaya,2019,3,Realme,4869,0.055712569368957035
Meghalaya,2019,3,Motorola,2101,0.024040276903713027
Meghalaya,2019,3,Huawei,1917,0.02193489330053207
Meghalaya,2019,3,Apple,1850,0.02116825905372161
Meghalaya,2019,3,Asus,1800,0.020596143944161566
Meghalaya,2019,3,Micromax,1791,0.020493163224440756
Meghalaya,2019,3,Others,12552,0.14362377710395333
Meghalaya,2019,4,Xiaomi,24747,0.2473957812656203
Meghalaya,2019,4,Samsung,19042,0.1903628911326602
Meghalaya,2019,4,Vivo,14054,0.14049785064480655
Meghalaya,2019,4,Oppo,12145,0.12141357592722184
Meghalaya,2019,4,Realme,5932,0.05930220933719884
Meghalaya,2019,4,Motorola,2238,0.02237328801359592
Meghalaya,2019,4,Huawei,2178,0.021773467959612117
Meghalaya,2019,4,Apple,2052,0.020513845846246125
Meghalaya,2019,4,Micromax,1999,0.019984004798560433
Meghalaya,2019,4,Asus,1825,0.0182445266420074
Meghalaya,2019,4,Others,13818,0.13813855843247025
Meghalaya,2020,1,Xiaomi,27877,0.2449347180487462
Meghalaya,2020,1,Samsung,21610,0.1898711933505544
Meghalaya,2020,1,Vivo,16379,0.14391023951359236
Meghalaya,2020,1,Oppo,14191,0.1246858910151651
Meghalaya,2020,1,Realme,7242,0.06363013337550741
Meghalaya,2020,1,Huawei,2446,0.021491204948424623
Meghalaya,2020,1,Motorola,2386,0.020964029029820586
Meghalaya,2020,1,Apple,2309,0.0202874866009454
Meghalaya,2020,1,Micromax,2089,0.018354508232730597
Meghalaya,2020,1,Asus,2050,0.018011843885637972
Meghalaya,2020,1,Others,15235,0.13385875199887537
Meghalaya,2020,2,Xiaomi,32935,0.24179398139650982
Meghalaya,2020,2,Samsung,25696,0.18864849388081725
Meghalaya,2020,2,Vivo,20152,0.14794693526954505
Meghalaya,2020,2,Oppo,17459,0.1281761384910176
Meghalaya,2020,2,Realme,9186,0.06743948726607983
Meghalaya,2020,2,Huawei,2792,0.020497610325157293
Meghalaya,2020,2,Motorola,2600,0.019088032537753926
Meghalaya,2020,2,Micromax,2562,0.018809053600663678
Meghalaya,2020,2,Apple,2489,0.018273120379411353
Meghalaya,2020,2,Asus,2372,0.01741415891521243
Meghalaya,2020,2,Others,17968,0.13191298793783174
Meghalaya,2020,3,Xiaomi,37816,0.2397347550731896
Meghalaya,2020,3,Samsung,29736,0.18851154740999487
Meghalaya,2020,3,Vivo,23981,0.15202769096176644
Meghalaya,2020,3,Oppo,20562,0.13035292029339232
Meghalaya,2020,3,Realme,11286,0.07154766357510095
Meghalaya,2020,3,Huawei,3110,0.019715863345610842
Meghalaya,2020,3,Micromax,2892,0.01833385105964841
Meghalaya,2020,3,Motorola,2853,0.018086610329590913
Meghalaya,2020,3,Apple,2775,0.017592128869475913
Meghalaya,2020,3,Asus,2623,0.016628523972841557
Meghalaya,2020,3,Others,20107,0.12746844510938818
Meghalaya,2020,4,Xiaomi,41993,0.23799214495004165
Meghalaya,2020,4,Samsung,33436,0.18949599596479397
Meghalaya,2020,4,Vivo,27150,0.1538705673658379
Meghalaya,2020,4,Oppo,23405,0.1326460636905133
Meghalaya,2020,4,Realme,13219,0.07491768066331533
Meghalaya,2020,4,Huawei,3369,0.01909355217147359
Meghalaya,2020,4,Apple,3096,0.017546345361496653
Meghalaya,2020,4,Micromax,3067,0.01738199005933793
Meghalaya,2020,4,Motorola,3016,0.017092951424507077
Meghalaya,2020,4,Asus,2832,0.016050145369431047
Meghalaya,2020,4,Others,21864,0.12391256297925156
Meghalaya,2021,1,Xiaomi,45624,0.23903305408421482
Meghalaya,2021,1,Samsung,35701,0.18704451744390133
Meghalaya,2021,1,Vivo,30076,0.15757404292996768
Meghalaya,2021,1,Oppo,25290,0.13249925341464563
Meghalaya,2021,1,Realme,14857,0.07783872708506882
Meghalaya,2021,1,Huawei,3554,0.018620100697336918
Meghalaya,2021,1,Apple,3344,0.017519869648816726
Meghalaya,2021,1,Asus,3198,0.01675494711032174
Meghalaya,2021,1,Micromax,3117,0.016330572277321095
Meghalaya,2021,1,Motorola,3077,0.016121004458555344
Meghalaya,2021,1,Others,23031,0.1206639108498499
Meghalaya,2021,2,Xiaomi,48812,0.23731318611864688
Meghalaya,2021,2,Samsung,38364,0.1865173127971763
Meghalaya,2021,2,Vivo,32487,0.15794463405384906
Meghalaya,2021,2,Oppo,27101,0.13175908909697306
Meghalaya,2021,2,Realme,17555,0.0853485409799403
Meghalaya,2021,2,Apple,3658,0.017784389798041676
Meghalaya,2021,2,Huawei,3596,0.017482959462481646
Meghalaya,2021,2,Asus,3185,0.015484768044495006
Meghalaya,2021,2,Motorola,3069,0.014920801610221406
Meghalaya,2021,2,Micromax,3045,0.01480411889968204
Meghalaya,2021,2,Others,24814,0.12064019913849265
Meghalaya,2021,3,Xiaomi,52800,0.23670230650258894
Meghalaya,2021,3,Samsung,39809,0.17846367650684777
Meghalaya,2021,3,Vivo,36214,0.16234729787281735
Meghalaya,2021,3,Oppo,29861,0.13386681012261
Meghalaya,2021,3,Realme,20601,0.09235424652007262
Meghalaya,2021,3,Apple,4026,0.018048550870822407
Meghalaya,2021,3,Huawei,3953,0.01772129200008966
Meghalaya,2021,3,Motorola,3086,0.013834532535359649
Meghalaya,2021,3,Asus,3078,0.013798668549525923
Meghalaya,2021,3,Micromax,3036,0.013610382623898864
Meghalaya,2021,3,Others,26601,0.11925223589536682
Meghalaya,2021,4,Xiaomi,57355,0.23871260425857793
Meghalaya,2021,4,Samsung,41499,0.17271962974678276
Meghalaya,2021,4,Vivo,38748,0.16126991526129156
Meghalaya,2021,4,Oppo,31903,0.13278089466762116
Meghalaya,2021,4,Realme,24878,0.10354271063978557
Meghalaya,2021,4,Apple,4556,0.018962158922536502
Meghalaya,2021,4,Huawei,3875,0.016127823929944895
Meghalaya,2021,4,Motorola,3123,0.012997985582765912
Meghalaya,2021,4,Asus,3113,0.012956365391978957
Meghalaya,2021,4,HMD Global,3095,0.012881449048562438
Meghalaya,2021,4,Others,28123,0.11704846255015233
Meghalaya,2022,1,Xiaomi,60423,0.2361758762346632
Meghalaya,2022,1,Samsung,42900,0.16768358225290123
Meghalaya,2022,1,Vivo,41306,0.16145310136453003
Meghalaya,2022,1,Oppo,34290,0.13402960455599028
Meghalaya,2022,1,Realme,28354,0.11082751261535576
Meghalaya,2022,1,Apple,4983,0.019477093015529297
Meghalaya,2022,1,Huawei,3947,0.01542767130890912
Meghalaya,2022,1,Tecno,3471,0.013567126200462009
Meghalaya,2022,1,OnePlus,3191,0.012472687901375474
Meghalaya,2022,1,Micromax,3139,0.01226943507440226
Meghalaya,2022,1,Others,29835,0.11661630947588132
Mizoram,2018,1,Xiaomi,2402,0.316344001053602
Mizoram,2018,1,Samsung,1295,0.1705518240484657
Mizoram,2018,1,Vivo,903,0.11892532595811932
Mizoram,2018,1,Oppo,698,0.09192677466087186
Mizoram,2018,1,Apple,345,0.04543658632951403
Mizoram,2018,1,Realme,303,0.039905175819834056
Mizoram,2018,1,Gionee,257,0.03384696430923219
Mizoram,2018,1,OnePlus,175,0.023047543790333202
Mizoram,2018,1,Huawei,145,0.01909653628341894
Mizoram,2018,1,Motorola,137,0.018042934281575135
Mizoram,2018,1,Others,933,0.12287633346503359
Mizoram,2018,2,Xiaomi,3325,0.3190366532335444
Mizoram,2018,2,Samsung,1733,0.16628286317405488
Mizoram,2018,2,Vivo,1292,0.12396852811360583
Mizoram,2018,2,Oppo,1012,0.09710228363078104
Mizoram,2018,2,Apple,475,0.0455766647476492
Mizoram,2018,2,Realme,421,0.04039531759739014
Mizoram,2018,2,Gionee,305,0.029265016311648438
Mizoram,2018,2,OnePlus,215,0.020629437727883324
Mizoram,2018,2,Motorola,206,0.019765879869506814
Mizoram,2018,2,Huawei,202,0.01938207637689503
Mizoram,2018,2,Others,1236,0.11859527921704087
Mizoram,2018,3,Xiaomi,4634,0.3195421321197076
Mizoram,2018,3,Samsung,2383,0.1643221624603503
Mizoram,2018,3,Vivo,1925,0.13274031168114742
Mizoram,2018,3,Oppo,1454,0.10026203282305889
Mizoram,2018,3,Apple,594,0.04095986760446835
Mizoram,2018,3,Realme,579,0.03992552751344642
Mizoram,2018,3,Gionee,448,0.030892290718521582
Mizoram,2018,3,Huawei,317,0.021859053923596744
Mizoram,2018,3,OnePlus,263,0.018135429595917803
Mizoram,2018,3,Motorola,260,0.017928561577713418
Mizoram,2018,3,Others,1645,0.11343262998207145
Mizoram,2018,4,Xiaomi,6297,0.3251742835011619
Mizoram,2018,4,Samsung,3094,0.1597727859540408
Mizoram,2018,4,Vivo,2757,0.14237025561580172
Mizoram,2018,4,Oppo,2012,0.10389878647043635
Mizoram,2018,4,Apple,792,0.04089852827265685
Mizoram,2018,4,Realme,738,0.03810999225406662
Mizoram,2018,4,Gionee,544,0.02809191840950168
Mizoram,2018,4,Huawei,426,0.021998450813323005
Mizoram,2018,4,Motorola,333,0.017195972114639815
Mizoram,2018,4,Asus,315,0.016266460108443067
Mizoram,2018,4,Others,2057,0.10622256648592822
Mizoram,2019,1,Xiaomi,7660,0.3236163920574567
Mizoram,2019,1,Samsung,3736,0.15783692437684832
Mizoram,2019,1,Vivo,3532,0.14921841994085341
Mizoram,2019,1,Oppo,2539,0.10726658217152514
Mizoram,2019,1,Apple,952,0.04021968736797634
Mizoram,2019,1,Realme,946,0.039966201943388256
Mizoram,2019,1,Gionee,669,0.02826362484157161
Mizoram,2019,1,Huawei,539,0.022771440642163077
Mizoram,2019,1,Asus,380,0.01605407689057879
Mizoram,2019,1,Motorola,376,0.01588508660752007
Mizoram,2019,1,Others,2341,0.09890156316011829
Mizoram,2019,2,Xiaomi,9295,0.3239127404516309
Mizoram,2019,2,Samsung,4595,0.16012684694730972
Mizoram,2019,2,Vivo,4465,0.1555965988291051
Mizoram,2019,2,Oppo,3113,0.10848201839977697
Mizoram,2019,2,Realme,1093,0.0380889322553666
Mizoram,2019,2,Apple,1089,0.03794954000557569
Mizoram,2019,2,Gionee,786,0.027390577083914135
Mizoram,2019,2,Huawei,648,0.022581544466127684
Mizoram,2019,2,Asus,499,0.017389183161416227
Mizoram,2019,2,Motorola,429,0.014949818790075271
Mizoram,2019,2,Others,2684,0.0935321996097017
Mizoram,2019,3,Xiaomi,11089,0.32486670182223004
Mizoram,2019,3,Vivo,5496,0.16101248022499562
Mizoram,2019,3,Samsung,5142,0.15064158903146424
Mizoram,2019,3,Oppo,3809,0.11158961739028535
Mizoram,2019,3,Realme,1321,0.038700416007499856
Mizoram,2019,3,Apple,1263,0.03700123044471788
Mizoram,2019,3,Gionee,940,0.027538524638190662
Mizoram,2019,3,Huawei,793,0.023231968125622546
Mizoram,2019,3,Asus,615,0.018017226226050273
Mizoram,2019,3,Motorola,470,0.013769262319095331
Mizoram,2019,3,Others,3196,0.09363098376984824
Mizoram,2019,4,Xiaomi,12924,0.32465020472757417
Mizoram,2019,4,Vivo,6726,0.16895676856992137
Mizoram,2019,4,Samsung,5945,0.1493380893767741
Mizoram,2019,4,Oppo,4544,0.11414504257831144
Mizoram,2019,4,Realme,1585,0.039815117184556256
Mizoram,2019,4,Apple,1442,0.036222964656233515
Mizoram,2019,4,Gionee,1002,0.025170187646009697
Mizoram,2019,4,Huawei,936,0.023512271094476123
Mizoram,2019,4,Asus,592,0.014871009068301138
Mizoram,2019,4,Motorola,503,0.012635333718505866
Mizoram,2019,4,Others,3610,0.09068301137933633
Mizoram,2020,1,Xiaomi,14848,0.3193186950256995
Mizoram,2020,1,Vivo,8211,0.1765844426761866
Mizoram,2020,1,Samsung,6761,0.14540097636508312
Mizoram,2020,1,Oppo,5496,0.11819609023849975
Mizoram,2020,1,Realme,1969,0.04234499666659498
Mizoram,2020,1,Apple,1617,0.034774941396589175
Mizoram,2020,1,Huawei,1068,0.022968235876040344
Mizoram,2020,1,Gionee,1065,0.022903718359534614
Mizoram,2020,1,Asus,695,0.01494655799049442
Mizoram,2020,1,OnePlus,543,0.011677670487537366
Mizoram,2020,1,Others,4226,0.09088367491774017
Mizoram,2020,2,Xiaomi,17662,0.3178104869183431
Mizoram,2020,2,Vivo,10175,0.18308921438082557
Mizoram,2020,2,Samsung,7878,0.14175693669701658
Mizoram,2020,2,Oppo,6795,0.12226940655702306
Mizoram,2020,2,Realme,2389,0.04298772807427934
Mizoram,2020,2,Apple,1766,0.03177744988663764
Mizoram,2020,2,Gionee,1246,0.022420556375283406
Mizoram,2020,2,Huawei,1228,0.02209666390758268
Mizoram,2020,2,Asus,800,0.014395220786698816
Mizoram,2020,2,OnePlus,583,0.010490517148306762
Mizoram,2020,2,Others,5052,0.09090581926800302
Mizoram,2020,3,Xiaomi,21725,0.3180121496011125
Mizoram,2020,3,Vivo,12923,0.18916782551416234
Mizoram,2020,3,Samsung,9501,0.13907633755397789
Mizoram,2020,3,Oppo,8563,0.1253458244894972
Mizoram,2020,3,Realme,3116,0.045612237429554274
Mizoram,2020,3,Apple,2096,0.030681402327453706
Mizoram,2020,3,Huawei,1466,0.021459415940862182
Mizoram,2020,3,Gionee,1403,0.02053721730220303
Mizoram,2020,3,Asus,966,0.014140379126107005
Mizoram,2020,3,OnePlus,668,0.009778233184512918
Mizoram,2020,3,Others,5888,0.08618897753055697
Mizoram,2020,4,Xiaomi,24925,0.31658431875627135
Mizoram,2020,4,Vivo,15062,0.191309649312215
Mizoram,2020,4,Samsung,11008,0.13981786081721304
Mizoram,2020,4,Oppo,10055,0.12771335306296122
Mizoram,2020,4,Realme,3782,0.04803698670155339
Mizoram,2020,4,Apple,2443,0.03102970875512822
Mizoram,2020,4,Huawei,1625,0.020639900420418893
Mizoram,2020,4,Gionee,1501,0.019064917249876162
Mizoram,2020,4,Asus,1064,0.013514371721431202
Mizoram,2020,4,OnePlus,711,0.009030750276257129
Mizoram,2020,4,Others,6555,0.08325818292667438
Mizoram,2021,1,Xiaomi,27202,0.3172244897959184
Mizoram,2021,1,Vivo,16866,0.19668804664723033
Mizoram,2021,1,Samsung,11778,0.1373527696793003
Mizoram,2021,1,Oppo,10894,0.12704373177842565
Mizoram,2021,1,Realme,4253,0.049597667638483965
Mizoram,2021,1,Apple,2669,0.03112536443148688
Mizoram,2021,1,Huawei,1709,0.01993002915451895
Mizoram,2021,1,Gionee,1527,0.017807580174927114
Mizoram,2021,1,Asus,1248,0.01455393586005831
Mizoram,2021,1,OnePlus,765,0.00892128279883382
Mizoram,2021,1,Others,6839,0.07975510204081633
Mizoram,2021,2,Xiaomi,29025,0.3136074855216527
Mizoram,2021,2,Vivo,18400,0.1988071570576541
Mizoram,2021,2,Samsung,12850,0.1388408678364595
Mizoram,2021,2,Oppo,11743,0.12688002420261044
Mizoram,2021,2,Realme,5072,0.05480162503241421
Mizoram,2021,2,Apple,2898,0.031312127236580514
Mizoram,2021,2,Huawei,1696,0.018324833607053333
Mizoram,2021,2,Gionee,1512,0.01633676203647679
Mizoram,2021,2,Asus,1214,0.013116950471086524
Mizoram,2021,2,OnePlus,836,0.009032759961967327
Mizoram,2021,2,Others,7306,0.0789394070360446
Mizoram,2021,3,Xiaomi,31196,0.3099545937782547
Mizoram,2021,3,Vivo,20570,0.2043776764334754
