State,Year,Quater,Pincodes,Registered_Users
Tamil Nadu,2019,3,600116,49401
Tamil Nadu,2019,4,641602,75544
Tamil Nadu,2019,4,600100,72286
Tamil Nadu,2019,4,635109,72159
Tamil Nadu,2019,4,602105,70089
Tamil Nadu,2019,4,600003,67897
Tamil Nadu,2019,4,600056,60936
Tamil Nadu,2019,4,635126,60812
Tamil Nadu,2019,4,600042,56848
Tamil Nadu,2019,4,600053,56622
Tamil Nadu,2019,4,600116,55253
Tamil Nadu,2020,1,641602,85509
Tamil Nadu,2020,1,635109,80309
Tamil Nadu,2020,1,600100,78806
Tamil Nadu,2020,1,602105,77276
Tamil Nadu,2020,1,600003,74485
Tamil Nadu,2020,1,635126,67464
Tamil Nadu,2020,1,600056,67263
Tamil Nadu,2020,1,600053,62400
Tamil Nadu,2020,1,600042,61417
Tamil Nadu,2020,1,600116,60816
Tamil Nadu,2020,2,641602,95158
Tamil Nadu,2020,2,635109,87458
Tamil Nadu,2020,2,600100,83667
Tamil Nadu,2020,2,602105,82779
Tamil Nadu,2020,2,600003,77789
Tamil Nadu,2020,2,635126,73063
Tamil Nadu,2020,2,600056,72281
Tamil Nadu,2020,2,600053,67058
Tamil Nadu,2020,2,600116,65439
Tamil Nadu,2020,2,600042,64796
Tamil Nadu,2020,3,641602,107812
Tamil Nadu,2020,3,635109,97699
Tamil Nadu,2020,3,602105,90254
Tamil Nadu,2020,3,600100,90250
Tamil Nadu,2020,3,600003,81870
Tamil Nadu,2020,3,635126,80964
Tamil Nadu,2020,3,600056,78968
Tamil Nadu,2020,3,600053,73528
Tamil Nadu,2020,3,600116,71557
Tamil Nadu,2020,3,600042,69297
Tamil Nadu,2020,4,641602,121857
Tamil Nadu,2020,4,635109,110280
Tamil Nadu,2020,4,602105,100634
Tamil Nadu,2020,4,600100,98526
Tamil Nadu,2020,4,635126,90075
Tamil Nadu,2020,4,600003,87638
Tamil Nadu,2020,4,600056,87572
Tamil Nadu,2020,4,600053,81716
Tamil Nadu,2020,4,600116,79368
Tamil Nadu,2020,4,600042,75433
Tamil Nadu,2021,1,641602,132560
Tamil Nadu,2021,1,635109,119256
Tamil Nadu,2021,1,602105,109002
Tamil Nadu,2021,1,600100,105601
Tamil Nadu,2021,1,635126,97362
Tamil Nadu,2021,1,600056,94311
Tamil Nadu,2021,1,600003,93539
Tamil Nadu,2021,1,600053,88146
Tamil Nadu,2021,1,600116,85493
Tamil Nadu,2021,1,600042,80853
Tamil Nadu,2021,2,641602,141899
Tamil Nadu,2021,2,635109,127444
Tamil Nadu,2021,2,602105,116613
Tamil Nadu,2021,2,600100,112485
Tamil Nadu,2021,2,635126,103999
Tamil Nadu,2021,2,600056,100579
Tamil Nadu,2021,2,600003,99585
Tamil Nadu,2021,2,600053,94042
Tamil Nadu,2021,2,600116,91189
Tamil Nadu,2021,2,600042,86035
Tamil Nadu,2021,3,641602,152392
Tamil Nadu,2021,3,635109,136599
Tamil Nadu,2021,3,602105,125331
Tamil Nadu,2021,3,600100,120046
Tamil Nadu,2021,3,635126,111400
Tamil Nadu,2021,3,600056,107501
Tamil Nadu,2021,3,600003,106261
Tamil Nadu,2021,3,600053,100637
Tamil Nadu,2021,3,600116,97574
Tamil Nadu,2021,3,600042,91756
Tamil Nadu,2021,4,641602,162911
Tamil Nadu,2021,4,635109,145634
Tamil Nadu,2021,4,602105,133972
Tamil Nadu,2021,4,600100,127705
Tamil Nadu,2021,4,635126,118854
Tamil Nadu,2021,4,600056,114499
Tamil Nadu,2021,4,600003,113049
Tamil Nadu,2021,4,600053,107237
Tamil Nadu,2021,4,600116,103946
Tamil Nadu,2021,4,600042,97578
Tamil Nadu,2022,1,641602,172812
Tamil Nadu,2022,1,635109,154260
Tamil Nadu,2022,1,602105,142269
Tamil Nadu,2022,1,600100,134860
Tamil Nadu,2022,1,635126,125806
Tamil Nadu,2022,1,600056,121108
Tamil Nadu,2022,1,600003,119226
Tamil Nadu,2022,1,600053,113418
Tamil Nadu,2022,1,600116,109830
Tamil Nadu,2022,1,600042,102844
Tamil Nadu,2022,2,641602,182250
Tamil Nadu,2022,2,635109,162465
Tamil Nadu,2022,2,602105,150085
Tamil Nadu,2022,2,600100,141741
Tamil Nadu,2022,2,635126,132473
Tamil Nadu,2022,2,600056,127333
Tamil Nadu,2022,2,600003,125101
Tamil Nadu,2022,2,600053,119247
Tamil Nadu,2022,2,600116,115418
Tamil Nadu,2022,2,600042,107903
Tamil Nadu,2022,3,641602,192242
Tamil Nadu,2022,3,635109,170986
Tamil Nadu,2022,3,602105,158440
Tamil Nadu,2022,3,600100,148795
Tamil Nadu,2022,3,635126,139569
Tamil Nadu,2022,3,600056,133858
Tamil Nadu,2022,3,600003,131177
Tamil Nadu,2022,3,600053,125379
Tamil Nadu,2022,3,600116,121335
Tamil Nadu,2022,3,600042,113181
Tamil Nadu,2022,4,641602,202276
Tamil Nadu,2022,4,635109,179344
Tamil Nadu,2022,4,602105,166520
Tamil Nadu,2022,4,600100,155909
Tamil Nadu,2022,4,635126,146590
Tamil Nadu,2022,4,600056,140407
Tamil Nadu,2022,4,600003,137459
Tamil Nadu,2022,4,600053,131493
Tamil Nadu,2022,4,600116,127254
Tamil Nadu,2022,4,600042,118508
Tamil Nadu,2023,1,641602,211679
Tamil Nadu,2023,1,635109,187515
Tamil Nadu,2023,1,602105,174479
Tamil Nadu,2023,1,600100,162700
Tamil Nadu,2023,1,635126,153358
Tamil Nadu,2023,1,600056,146708
Tamil Nadu,2023,1,600003,143494
Tamil Nadu,2023,1,600053,137388
Tamil Nadu,2023,1,600116,132880
Tamil Nadu,2023,1,600042,123688
Tamil Nadu,2023,2,641602,220199
Tamil Nadu,2023,2,635109,194551
Tamil Nadu,2023,2,602105,181447
Tamil Nadu,2023,2,600100,168451
Tamil Nadu,2023,2,635126,159122
Tamil Nadu,2023,2,600056,152028
Tamil Nadu,2023,2,600003,148553
Tamil Nadu,2023,2,600053,142356
Tamil Nadu,2023,2,600116,137703
Tamil Nadu,2023,2,600042,127865
Tamil Nadu,2023,3,641602,228811
Tamil Nadu,2023,3,635109,202156
Tamil Nadu,2023,3,602105,188951
Tamil Nadu,2023,3,600100,174659
Tamil Nadu,2023,3,635126,165334
Tamil Nadu,2023,3,600056,157776
Tamil Nadu,2023,3,600003,153839
Tamil Nadu,2023,3,600053,147707
Tamil Nadu,2023,3,600116,142908
Tamil Nadu,2023,3,600042,132448
Tamil Nadu,2023,4,641602,237429
Tamil Nadu,2023,4,635109,209319
Tamil Nadu,2023,4,602105,196063
Tamil Nadu,2023,4,600100,180571
Tamil Nadu,2023,4,635126,171214
Tamil Nadu,2023,4,600056,163301
Tamil Nadu,2023,4,600003,158954
Tamil Nadu,2023,4,600053,152912
Tamil Nadu,2023,4,600116,147851
Tamil Nadu,2023,4,641687,137228
Telangana,2018,1,500072,105012
Telangana,2018,1,505001,55361
Telangana,2018,1,500018,50431
Telangana,2018,1,500081,45422
Telangana,2018,1,500039,44050
Telangana,2018,1,500016,44047
Telangana,2018,1,500032,43828
Telangana,2018,1,500055,41831
Telangana,2018,1,502032,41008
Telangana,2018,1,500037,39329
Telangana,2018,2,500072,129543
Telangana,2018,2,505001,69318
Telangana,2018,2,500018,63870
Telangana,2018,2,500081,56358
Telangana,2018,2,500039,55613
Telangana,2018,2,500016,55227
Telangana,2018,2,500032,54696
Telangana,2018,2,500055,53532
Telangana,2018,2,502032,50926
Telangana,2018,2,500037,49738
Telangana,2018,3,500072,152034
Telangana,2018,3,505001,80561
Telangana,2018,3,500018,77041
Telangana,2018,3,500081,67378
Telangana,2018,3,500016,66636
Telangana,2018,3,500032,66180
Telangana,2018,3,500039,65591
Telangana,2018,3,500055,64310
Telangana,2018,3,500008,59887
Telangana,2018,3,500037,59560
Telangana,2018,4,500072,188465
Telangana,2018,4,500018,99797
Telangana,2018,4,505001,98937
Telangana,2018,4,500016,83751
Telangana,2018,4,500081,83424
Telangana,2018,4,500055,82804
Telangana,2018,4,500039,82675
Telangana,2018,4,500032,82107
Telangana,2018,4,500008,77897
Telangana,2018,4,500037,77674
Telangana,2019,1,500072,221180
Telangana,2019,1,500018,122206
Telangana,2019,1,505001,117965
Telangana,2019,1,500055,101115
Telangana,2019,1,500039,99557
Telangana,2019,1,500016,98286
Telangana,2019,1,500081,96365
Telangana,2019,1,500008,95864
Telangana,2019,1,500032,95389
Telangana,2019,1,500037,94815
Telangana,2019,2,500072,242007
Telangana,2019,2,500018,136968
Telangana,2019,2,505001,132856
Telangana,2019,2,500055,113344
Telangana,2019,2,500039,110276
Telangana,2019,2,500008,109098
Telangana,2019,2,500016,107543
Telangana,2019,2,500037,105786
Telangana,2019,2,500081,104692
Telangana,2019,2,500032,104250
Telangana,2019,3,500072,261019
Telangana,2019,3,500018,151140
Telangana,2019,3,505001,147716
Telangana,2019,3,500055,125011
Telangana,2019,3,500008,122840
Telangana,2019,3,500039,120841
Telangana,2019,3,500037,116709
Telangana,2019,3,500016,116204
Telangana,2019,3,500032,112642
Telangana,2019,3,500081,112128
Telangana,2019,4,500072,279498
Telangana,2019,4,500018,165518
Telangana,2019,4,505001,163234
Telangana,2019,4,500055,137330
Telangana,2019,4,500008,136530
Telangana,2019,4,500039,131225
Telangana,2019,4,500037,127455
Telangana,2019,4,500016,124539
Telangana,2019,4,500032,120627
Telangana,2019,4,502032,119900
Telangana,2020,1,500072,296003
Telangana,2020,1,500018,179037
Telangana,2020,1,505001,177789
Telangana,2020,1,500008,150197
Telangana,2020,1,500055,148821
Telangana,2020,1,500039,140426
Telangana,2020,1,500037,137674
Telangana,2020,1,500016,131969
Telangana,2020,1,502032,128750
Telangana,2020,1,500032,127812
Telangana,2020,2,500072,309469
Telangana,2020,2,505001,191796
Telangana,2020,2,500018,190988
Telangana,2020,2,500008,161851
Telangana,2020,2,500055,158980
Telangana,2020,2,500039,148574
Telangana,2020,2,500037,147485
Telangana,2020,2,502032,137595
Telangana,2020,2,500016,137551
Telangana,2020,2,506002,135673
Telangana,2020,3,500072,328018
Telangana,2020,3,505001,207595
Telangana,2020,3,500018,206235
Telangana,2020,3,500008,177153
Telangana,2020,3,500055,171640
Telangana,2020,3,500039,159071
Telangana,2020,3,500037,158992
Telangana,2020,3,502032,148439
Telangana,2020,3,506002,146501
Telangana,2020,3,500016,145433
Telangana,2020,4,500072,350832
Telangana,2020,4,505001,224585
Telangana,2020,4,500018,223960
Telangana,2020,4,500008,196413
Telangana,2020,4,500055,185974
Telangana,2020,4,500037,172249
Telangana,2020,4,500039,170938
Telangana,2020,4,502032,160918
Telangana,2020,4,506002,158383
Telangana,2020,4,500013,157587
Telangana,2021,1,500072,375272
Telangana,2021,1,505001,240644
Telangana,2021,1,500018,240435
Telangana,2021,1,500008,211989
Telangana,2021,1,500055,200132
Telangana,2021,1,500037,185174
Telangana,2021,1,500039,183186
Telangana,2021,1,502032,172567
Telangana,2021,1,506002,169755
Telangana,2021,1,500013,169256
Telangana,2021,2,500072,398987
Telangana,2021,2,505001,256261
Telangana,2021,2,500018,255966
Telangana,2021,2,500008,225800
Telangana,2021,2,500055,213471
Telangana,2021,2,500037,197484
Telangana,2021,2,500039,195017
Telangana,2021,2,502032,183754
Telangana,2021,2,506002,180657
Telangana,2021,2,500013,180244
Telangana,2021,3,500072,425197
Telangana,2021,3,505001,273576
Telangana,2021,3,500018,273534
Telangana,2021,3,500008,241011
Telangana,2021,3,500055,228448
Telangana,2021,3,500037,211348
Telangana,2021,3,500039,208214
Telangana,2021,3,502032,196266
Telangana,2021,3,506002,193005
Telangana,2021,3,500013,192437
Telangana,2021,4,500072,451595
Telangana,2021,4,500018,290965
Telangana,2021,4,505001,290945
Telangana,2021,4,500008,256260
Telangana,2021,4,500055,243565
Telangana,2021,4,500037,225355
Telangana,2021,4,500039,221494
Telangana,2021,4,502032,208820
Telangana,2021,4,506002,205418
Telangana,2021,4,500013,204597
Telangana,2022,1,500072,476073
Telangana,2022,1,505001,307339
Telangana,2022,1,500018,307198
Telangana,2022,1,500008,270516
Telangana,2022,1,500055,257896
Telangana,2022,1,500037,238487
Telangana,2022,1,500039,233903
Telangana,2022,1,502032,220570
Telangana,2022,1,506002,217091
Telangana,2022,1,500013,215918
Telangana,2022,2,500072,499269
Telangana,2022,2,505001,322881
Telangana,2022,2,500018,322687
Telangana,2022,2,500008,283921
Telangana,2022,2,500055,271404
Telangana,2022,2,500037,251090
Telangana,2022,2,500039,245702
Telangana,2022,2,502032,231698
Telangana,2022,2,506002,228268
Telangana,2022,2,500013,226654
Telangana,2022,3,500072,523196
Telangana,2022,3,505001,339255
Telangana,2022,3,500018,338708
Telangana,2022,3,500008,297749
Telangana,2022,3,500055,285477
Telangana,2022,3,500037,264160
Telangana,2022,3,500039,257830
Telangana,2022,3,502032,243213
Telangana,2022,3,506002,239974
Telangana,2022,3,500013,237793
Telangana,2022,4,500072,547282
Telangana,2022,4,505001,355528
Telangana,2022,4,500018,354983
Telangana,2022,4,500008,311735
Telangana,2022,4,500055,299618
Telangana,2022,4,500037,277467
Telangana,2022,4,500039,270128
Telangana,2022,4,502032,254815
Telangana,2022,4,506002,251886
Telangana,2022,4,500013,249027
Telangana,2023,1,500072,570652
Telangana,2023,1,505001,371132
Telangana,2023,1,500018,370648
Telangana,2023,1,500008,325126
Telangana,2023,1,500055,313173
Telangana,2023,1,500037,290149
Telangana,2023,1,500039,281889
Telangana,2023,1,502032,265962
Telangana,2023,1,506002,263096
Telangana,2023,1,500013,259941
Telangana,2023,2,500072,589156
Telangana,2023,2,505001,384152
Telangana,2023,2,500018,383392
Telangana,2023,2,500008,336097
Telangana,2023,2,500055,324513
Telangana,2023,2,500037,300809
Telangana,2023,2,500039,291440
Telangana,2023,2,502032,275017
Telangana,2023,2,506002,272675
Telangana,2023,2,500013,268682
Telangana,2023,3,500072,609887
Telangana,2023,3,505001,398822
Telangana,2023,3,500018,397544
Telangana,2023,3,500008,348271
Telangana,2023,3,500055,336960
Telangana,2023,3,500037,312353
Telangana,2023,3,500039,302139
Telangana,2023,3,502032,285047
Telangana,2023,3,506002,283154
Telangana,2023,3,500013,278523
Telangana,2023,4,500072,628306
Telangana,2023,4,505001,412122
Telangana,2023,4,500018,410469
Telangana,2023,4,500008,359269
Telangana,2023,4,500055,348217
Telangana,2023,4,500037,322978
Telangana,2023,4,500039,311906
Telangana,2023,4,502032,294193
Telangana,2023,4,506002,293198
Telangana,2023,4,500013,287425
Tripura,2018,1,799001,5309
Tripura,2018,1,799003,3658
Tripura,2018,1,799006,2495
Tripura,2018,1,799007,2179
Tripura,2018,1,799002,2177
Tripura,2018,1,799004,1852
Tripura,2018,1,799114,1733
Tripura,2018,1,799102,1720
Tripura,2018,1,799155,1491
Tripura,2018,1,799205,1320
Tripura,2018,2,799001,7739
Tripura,2018,2,799003,5560
Tripura,2018,2,799006,3607
Tripura,2018,2,799002,3184
Tripura,2018,2,799007,3184
Tripura,2018,2,799004,2819
Tripura,2018,2,799114,2609
Tripura,2018,2,799102,2582
Tripura,2018,2,799155,2382
Tripura,2018,2,799205,2016
Tripura,2018,3,799001,10116
Tripura,2018,3,799003,7364
Tripura,2018,3,799006,4766
Tripura,2018,3,799002,4214
Tripura,2018,3,799007,4058
Tripura,2018,3,799155,3959
Tripura,2018,3,799004,3792
Tripura,2018,3,799102,3730
Tripura,2018,3,799114,3713
Tripura,2018,3,799205,2889
Tripura,2018,4,799001,12625
Tripura,2018,4,799003,9212
Tripura,2018,4,799006,6036
Tripura,2018,4,799002,5315
Tripura,2018,4,799155,5088
Tripura,2018,4,799007,5022
Tripura,2018,4,799102,4865
Tripura,2018,4,799114,4862
Tripura,2018,4,799004,4839
Tripura,2018,4,799205,3760
Tripura,2019,1,799001,14805
Tripura,2019,1,799003,10956
Tripura,2019,1,799006,7047
Tripura,2019,1,799002,6123
Tripura,2019,1,799155,5854
Tripura,2019,1,799114,5790
Tripura,2019,1,799102,5778
Tripura,2019,1,799007,5767
Tripura,2019,1,799004,5621
Tripura,2019,1,799205,4515
Tripura,2019,2,799001,16798
Tripura,2019,2,799003,13483
Tripura,2019,2,799006,8140
Tripura,2019,2,799002,7125
Tripura,2019,2,799102,6905
Tripura,2019,2,799114,6796
Tripura,2019,2,799155,6631
Tripura,2019,2,799004,6606
Tripura,2019,2,799007,6544
Tripura,2019,2,799205,5381
Tripura,2019,3,799001,18755
Tripura,2019,3,799003,15422
Tripura,2019,3,799006,9187
Tripura,2019,3,799002,8029
Tripura,2019,3,799102,7680
Tripura,2019,3,799114,7570
Tripura,2019,3,799004,7391
Tripura,2019,3,799007,7245
Tripura,2019,3,799155,7186
Tripura,2019,3,799205,6016
Tripura,2019,4,799001,20197
Tripura,2019,4,799003,16676
Tripura,2019,4,799006,9937
Tripura,2019,4,799002,8739
Tripura,2019,4,799102,8512
Tripura,2019,4,799114,8365
Tripura,2019,4,799004,8090
Tripura,2019,4,799155,8025
Tripura,2019,4,799007,7836
Tripura,2019,4,799205,6624
Tripura,2020,1,799001,21861
Tripura,2020,1,799003,18173
Tripura,2020,1,799006,10847
Tripura,2020,1,799002,9526
Tripura,2020,1,799102,9306
Tripura,2020,1,799114,9131
Tripura,2020,1,799004,8844
Tripura,2020,1,799155,8712
Tripura,2020,1,799007,8417
Tripura,2020,1,799205,7325
Tripura,2020,2,799001,23830
Tripura,2020,2,799003,19686
Tripura,2020,2,799006,11961
Tripura,2020,2,799102,10583
Tripura,2020,2,799002,10419
Tripura,2020,2,799114,10138
Tripura,2020,2,799004,9850
Tripura,2020,2,799155,9468
Tripura,2020,2,799007,9103
Tripura,2020,2,799205,8237
Tripura,2020,3,799001,26184
Tripura,2020,3,799003,21525
Tripura,2020,3,799006,13199
Tripura,2020,3,799102,11961
Tripura,2020,3,799002,11419
Tripura,2020,3,799114,11221
Tripura,2020,3,799004,10988
Tripura,2020,3,799155,10417
Tripura,2020,3,799007,9861
Tripura,2020,3,799205,9264
Tripura,2020,4,799001,28351
Tripura,2020,4,799003,23114
Tripura,2020,4,799006,14333
Tripura,2020,4,799102,12945
Tripura,2020,4,799002,12369
Tripura,2020,4,799114,12123
Tripura,2020,4,799004,11861
Tripura,2020,4,799155,11111
Tripura,2020,4,799007,10586
Tripura,2020,4,799205,9999
Tripura,2021,1,799001,30415
Tripura,2021,1,799003,24761
Tripura,2021,1,799006,15407
Tripura,2021,1,799102,13875
Tripura,2021,1,799002,13259
Tripura,2021,1,799114,12991
Tripura,2021,1,799004,12718
Tripura,2021,1,799155,11835
Tripura,2021,1,799007,11404
Tripura,2021,1,799205,10728
Tripura,2021,2,799001,32443
Tripura,2021,2,799003,26398
Tripura,2021,2,799006,16480
Tripura,2021,2,799102,14961
Tripura,2021,2,799002,14184
Tripura,2021,2,799114,13953
Tripura,2021,2,799004,13618
Tripura,2021,2,799155,12688
Tripura,2021,2,799007,12171
Tripura,2021,2,799205,11526
Tripura,2021,3,799001,34754
Tripura,2021,3,799003,28328
Tripura,2021,3,799006,17676
Tripura,2021,3,799102,16110
Tripura,2021,3,799002,15161
Tripura,2021,3,799114,15042
Tripura,2021,3,799004,14630
Tripura,2021,3,799155,13681
Tripura,2021,3,799007,13030
Tripura,2021,3,799205,12462
Tripura,2021,4,799001,37053
Tripura,2021,4,799003,30202
Tripura,2021,4,799006,18860
Tripura,2021,4,799102,17294
Tripura,2021,4,799002,16156
Tripura,2021,4,799114,16098
Tripura,2021,4,799004,15668
Tripura,2021,4,799155,14625
Tripura,2021,4,799007,13875
Tripura,2021,4,799205,13336
Tripura,2022,1,799001,39256
Tripura,2022,1,799003,31986
Tripura,2022,1,799006,20017
Tripura,2022,1,799102,18503
Tripura,2022,1,799002,17110
Tripura,2022,1,799114,17110
Tripura,2022,1,799004,16672
Tripura,2022,1,799155,15580
Tripura,2022,1,799007,14684
Tripura,2022,1,799205,14236
Tripura,2022,2,799001,41385
Tripura,2022,2,799003,33780
Tripura,2022,2,799006,21113
Tripura,2022,2,799102,19586
Tripura,2022,2,799114,18129
Tripura,2022,2,799002,18019
Tripura,2022,2,799004,17628
Tripura,2022,2,799155,16480
Tripura,2022,2,799007,15483
Tripura,2022,2,799205,14996
Tripura,2022,3,799001,43603
Tripura,2022,3,799003,35586
Tripura,2022,3,799006,22254
Tripura,2022,3,799102,20683
Tripura,2022,3,799114,19108
Tripura,2022,3,799002,19010
Tripura,2022,3,799004,18606
Tripura,2022,3,799155,17384
Tripura,2022,3,799007,16301
Tripura,2022,3,799205,15835
Tripura,2022,4,799001,45881
Tripura,2022,4,799003,37391
Tripura,2022,4,799006,23420
Tripura,2022,4,799102,21582
Tripura,2022,4,799114,20070
Tripura,2022,4,799002,19938
Tripura,2022,4,799004,19534
Tripura,2022,4,799155,18162
Tripura,2022,4,799007,17130
Tripura,2022,4,799205,16550
Tripura,2023,1,799001,47966
Tripura,2023,1,799003,39083
Tripura,2023,1,799006,24513
Tripura,2023,1,799102,22645
Tripura,2023,1,799114,21041
Tripura,2023,1,799002,20863
Tripura,2023,1,799004,20432
Tripura,2023,1,799155,18988
Tripura,2023,1,799007,17910
Tripura,2023,1,799205,17294
Tripura,2023,2,799001,49774
Tripura,2023,2,799003,40656
Tripura,2023,2,799006,25471
Tripura,2023,2,799102,23741
Tripura,2023,2,799114,21944
Tripura,2023,2,799002,21674
Tripura,2023,2,799004,21308
Tripura,2023,2,799155,19828
Tripura,2023,2,799007,18612
Tripura,2023,2,799205,18122
Tripura,2023,3,799001,51710
Tripura,2023,3,799003,42296
Tripura,2023,3,799006,26501
Tripura,2023,3,799102,24740
Tripura,2023,3,799114,22858
Tripura,2023,3,799002,22537
Tripura,2023,3,799004,22215
Tripura,2023,3,799155,20643
Tripura,2023,3,799007,19353
Tripura,2023,3,799205,18913
Tripura,2023,4,799001,53590
Tripura,2023,4,799003,43963
Tripura,2023,4,799006,27509
Tripura,2023,4,799102,25835
Tripura,2023,4,799114,23792
Tripura,2023,4,799002,23365
Tripura,2023,4,799004,23095
Tripura,2023,4,799155,21559
Tripura,2023,4,799007,20080
Tripura,2023,4,799205,19663
Uttar Pradesh,2018,1,201301,114625
Uttar Pradesh,2018,1,201307,56583
Uttar Pradesh,2018,1,201009,54783
Uttar Pradesh,2018,1,211002,51023
Uttar Pradesh,2018,1,201318,49362
Uttar Pradesh,2018,1,201308,42420
Uttar Pradesh,2018,1,250001,41193
Uttar Pradesh,2018,1,201014,38782
Uttar Pradesh,2018,1,226010,38589
Uttar Pradesh,2018,1,201304,37654
Uttar Pradesh,2018,2,201301,151073
Uttar Pradesh,2018,2,201307,72411
Uttar Pradesh,2018,2,201009,71991
Uttar Pradesh,2018,2,211002,68114
Uttar Pradesh,2018,2,201318,63900
Uttar Pradesh,2018,2,250001,54856
Uttar Pradesh,2018,2,201308,53985
Uttar Pradesh,2018,2,226010,51161
Uttar Pradesh,2018,2,201014,50249
Uttar Pradesh,2018,2,201304,49291
Uttar Pradesh,2018,3,201301,188664
Uttar Pradesh,2018,3,201307,89958
Uttar Pradesh,2018,3,201009,88997
Uttar Pradesh,2018,3,211002,81996
Uttar Pradesh,2018,3,201318,77173
Uttar Pradesh,2018,3,250001,66777
Uttar Pradesh,2018,3,201308,66265
Uttar Pradesh,2018,3,201014,63092
